,battery_power,clock_speed,fc,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,blue,dual_sim,four_g,three_g,touch_screen,wifi
1418,0.27187708750835005,0.6400000000000001,0.05263157894736842,0.6774193548387097,0.5555555555555555,0.125,0.5714285714285714,0.1,0.07857142857142858,0.29439252336448596,0.8717263495456974,0.7857142857142857,0.6666666666666666,0.27777777777777773,-0.9900495037128095,-1.019183979313898,-1.0439655927422493,0.5596406313378746,0.9940178924830986,0.9860966422066364
587,0.7762191048764195,0.0,0.0,0.6129032258064516,0.5555555555555555,0.5583333333333335,0.42857142857142855,0.75,0.4852040816326531,0.6975967957276368,0.28861571352218063,0.2142857142857143,0.2777777777777778,0.7222222222222221,1.0100505037878158,-1.019183979313898,-1.0439655927422493,0.5596406313378746,-1.0060181084889308,-1.0140993866100703
192,0.6606546426185705,0.0,0.21052631578947367,1.0,0.2222222222222222,0.5833333333333334,1.0,0.4,0.7229591836734695,0.6435246995994659,0.8936397648316408,0.8571428571428571,0.5,0.27777777777777773,1.0100505037878158,0.981177118456265,0.9578859753157553,0.5596406313378746,0.9940178924830986,0.9860966422066364
693,0.32398129592518377,0.4000000000000001,0.05263157894736842,0.33870967741935487,0.7777777777777778,0.8583333333333333,1.0,0.15000000000000002,0.24030612244897961,0.2002670226969292,0.5689470871191875,0.7857142857142857,0.5,0.9444444444444444,1.0100505037878158,-1.019183979313898,0.9578859753157553,0.5596406313378746,-1.0060181084889308,-1.0140993866100703
764,0.9004676018704076,0.72,0.3684210526315789,0.20967741935483872,0.33333333333333337,0.5333333333333333,0.5714285714285714,0.9500000000000001,0.3091836734693878,0.4158878504672897,0.8527525387493319,0.6428571428571429,0.611111111111111,0.9444444444444444,1.0100505037878158,-1.019183979313898,0.9578859753157553,0.5596406313378746,-1.0060181084889308,0.9860966422066364
671,0.23446893787575152,0.2,0.21052631578947367,0.967741935483871,0.6666666666666666,0.20000000000000007,0.8571428571428572,0.65,0.14948979591836736,0.4399198931909212,0.5336718332442544,0.8571428571428571,0.2222222222222222,0.27777777777777773,-0.9900495037128095,0.981177118456265,0.9578859753157553,0.5596406313378746,0.9940178924830986,-1.0140993866100703
899,0.40814963259853043,0.0,0.0,0.16129032258064516,0.8888888888888888,0.9166666666666666,0.42857142857142855,0.30000000000000004,0.39642857142857146,0.4132176234979973,0.8140032068412613,0.4285714285714286,0.0,1.0,-0.9900495037128095,-1.019183979313898,0.9578859753157553,0.5596406313378746,0.9940178924830986,0.9860966422066364
1688,0.11489645958583838,0.56,0.6842105263157894,0.532258064516129,0.33333333333333337,0.5166666666666667,0.7142857142857142,0.7000000000000001,0.5591836734693878,0.7142857142857142,0.8778727952966328,0.9285714285714285,0.9444444444444444,0.1111111111111111,1.0100505037878158,-1.019183979313898,0.9578859753157553,0.5596406313378746,-1.0060181084889308,0.9860966422066364
1071,0.6940547762191049,0.07999999999999996,0.05263157894736842,0.935483870967742,0.7777777777777778,0.975,0.8571428571428572,0.6000000000000001,0.3591836734693878,0.2149532710280374,0.3567610903260288,0.9999999999999999,0.0,0.0,-0.9900495037128095,0.981177118456265,-1.0439655927422493,0.5596406313378746,-1.0060181084889308,0.9860966422066364
304,0.45156980627922516,0.16000000000000003,0.05263157894736842,0.4354838709677419,0.33333333333333337,0.9249999999999999,0.14285714285714285,0.4,0.09081632653061225,0.2550066755674232,0.014698022447888828,0.9285714285714285,0.2777777777777778,0.9444444444444444,-0.9900495037128095,-1.019183979313898,0.9578859753157553,0.5596406313378746,-1.0060181084889308,-1.0140993866100703
120,0.8016032064128258,0.4400000000000001,0.15789473684210525,0.12903225806451613,0.2222222222222222,0.9500000000000001,1.0,0.35000000000000003,0.2806122448979592,0.5594125500667556,0.6258685195082843,0.5,0.5,0.2222222222222222,1.0100505037878158,0.981177118456265,-1.0439655927422493,-1.7868609675630667,0.9940178924830986,-1.0140993866100703
1100,0.16032064128256518,0.4000000000000001,0.05263157894736842,0.1935483870967742,0.2222222222222222,0.8166666666666668,0.5714285714285714,0.65,0.17040816326530614,0.06275033377837114,0.4355959380010689,0.9999999999999999,0.611111111111111,0.3888888888888889,-0.9900495037128095,-1.019183979313898,-1.0439655927422493,0.5596406313378746,0.9940178924830986,0.9860966422066364
1256,0.8323313293253174,0.0,0.21052631578947367,0.17741935483870966,0.6666666666666666,0.8750000000000001,0.7142857142857142,0.6000000000000001,0.40816326530612246,0.24899866488651534,0.7613575628006413,0.1428571428571429,0.05555555555555555,0.4444444444444445,-0.9900495037128095,-1.019183979313898,-1.0439655927422493,0.5596406313378746,-1.0060181084889308,-1.0140993866100703
1415,0.8403473613894457,0.35999999999999993,0.5263157894736842,0.20967741935483872,0.33333333333333337,0.17500000000000004,0.42857142857142855,0.65,0.19489795918367347,0.4425901201602136,0.494655264564404,0.9285714285714285,0.2777777777777778,0.7777777777777777,1.0100505037878158,-1.019183979313898,0.9578859753157553,0.5596406313378746,0.9940178924830986,-1.0140993866100703
872,0.045424181696726795,0.0,0.5263157894736842,0.03225806451612903,0.7777777777777778,0.7500000000000001,0.2857142857142857,0.9500000000000001,0.17908163265306123,0.4399198931909212,0.5598610368786745,0.2142857142857143,0.38888888888888884,0.4444444444444445,1.0100505037878158,0.981177118456265,0.9578859753157553,0.5596406313378746,0.9940178924830986,-1.0140993866100703
1270,0.36873747494989983,0.96,0.3684210526315789,0.6451612903225806,0.8888888888888888,0.3833333333333334,0.7142857142857142,0.8500000000000001,0.21377551020408164,0.5080106809078772,0.28941742383752,0.8571428571428571,0.0,0.6666666666666665,-0.9900495037128095,-1.019183979313898,-1.0439655927422493,-1.7868609675630667,-1.0060181084889308,0.9860966422066364
535,0.45691382765531063,0.56,0.0,0.467741935483871,0.33333333333333337,0.6,1.0,0.35000000000000003,0.4270408163265306,0.7623497997329773,0.585515766969535,0.7857142857142857,0.1111111111111111,0.05555555555555555,-0.9900495037128095,-1.019183979313898,-1.0439655927422493,0.5596406313378746,0.9940178924830986,0.9860966422066364
729,0.42351369405477624,0.9199999999999999,0.47368421052631576,0.6612903225806451,0.33333333333333337,0.65,0.0,0.55,0.35204081632653067,0.7269692923898532,0.7878140032068413,0.9285714285714285,0.7222222222222222,0.2222222222222222,1.0100505037878158,0.981177118456265,-1.0439655927422493,0.5596406313378746,-1.0060181084889308,-1.0140993866100703
1402,0.29859719438877763,0.4000000000000001,0.3157894736842105,0.25806451612903225,0.2222222222222222,0.32500000000000007,0.42857142857142855,0.35000000000000003,0.17346938775510207,0.8197596795727637,0.7135221806520576,0.8571428571428571,0.7222222222222222,0.3888888888888889,-0.9900495037128095,0.981177118456265,-1.0439655927422493,0.5596406313378746,0.9940178924830986,0.9860966422066364
1811,0.024048096192384794,0.6000000000000001,0.05263157894736842,0.8548387096774194,0.2222222222222222,0.19166666666666665,0.8571428571428572,0.1,0.5311224489795919,0.6208277703604806,0.4738107963655799,0.3571428571428571,0.2777777777777778,0.5555555555555556,1.0100505037878158,-1.019183979313898,0.9578859753157553,0.5596406313378746,0.9940178924830986,0.9860966422066364
1618,0.0006680026720107257,0.12000000000000005,0.3684210526315789,0.8064516129032258,1.0,0.01666666666666672,0.7142857142857142,0.4,0.14336734693877554,0.4399198931909212,0.6440406199893105,0.0,0.2222222222222222,1.0,-0.9900495037128095,-1.019183979313898,-1.0439655927422493,0.5596406313378746,0.9940178924830986,-1.0140993866100703
1842,0.3126252505010021,0.52,0.10526315789473684,0.6774193548387097,0.5555555555555555,0.65,0.2857142857142857,0.35000000000000003,0.08520408163265307,0.2730307076101468,0.10288615713522181,0.2857142857142857,0.05555555555555555,0.3333333333333333,-0.9900495037128095,0.981177118456265,0.9578859753157553,0.5596406313378746,-1.0060181084889308,0.9860966422066364
1910,0.9158316633266534,0.56,0.2631578947368421,0.532258064516129,0.5555555555555555,0.2583333333333333,0.2857142857142857,0.7000000000000001,0.7887755102040817,0.9205607476635513,0.5780331373597006,0.7142857142857143,0.2777777777777778,0.9444444444444444,1.0100505037878158,-1.019183979313898,-1.0439655927422493,-1.7868609675630667,-1.0060181084889308,-1.0140993866100703
1440,0.4228456913827656,0.16000000000000003,0.10526315789473684,0.17741935483870966,0.33333333333333337,0.09999999999999998,0.42857142857142855,0.9500000000000001,0.009183673469387756,0.2690253671562083,0.9021913415285943,0.8571428571428571,0.4444444444444444,0.9444444444444444,1.0100505037878158,-1.019183979313898,0.9578859753157553,0.5596406313378746,0.9940178924830986,-1.0140993866100703
1027,0.0006680026720107257,0.4000000000000001,0.3684210526315789,0.5645161290322581,0.11111111111111112,0.9916666666666666,0.14285714285714285,0.6000000000000001,0.35969387755102045,0.8744993324432577,0.37226082308925706,0.07142857142857145,0.05555555555555555,0.6666666666666665,-0.9900495037128095,0.981177118456265,-1.0439655927422493,-1.7868609675630667,0.9940178924830986,-1.0140993866100703
1369,0.21175684702738817,0.0,0.10526315789473684,0.33870967741935487,0.11111111111111112,0.9333333333333335,0.5714285714285714,0.8500000000000001,0.2989795918367347,0.7022696929238985,0.6044895777659005,0.9999999999999999,0.6666666666666666,0.05555555555555555,-0.9900495037128095,0.981177118456265,0.9578859753157553,0.5596406313378746,0.9940178924830986,-1.0140993866100703
1135,0.5631262525050101,0.4000000000000001,0.05263157894736842,0.1935483870967742,0.4444444444444445,0.9166666666666666,0.0,0.15000000000000002,0.21377551020408164,0.03738317757009346,0.48583645109567075,0.2142857142857143,0.05555555555555555,0.16666666666666669,-0.9900495037128095,-1.019183979313898,-1.0439655927422493,0.5596406313378746,0.9940178924830986,-1.0140993866100703
1437,0.9565798263193053,0.9199999999999999,0.05263157894736842,0.22580645161290322,0.4444444444444445,0.6166666666666666,0.2857142857142857,0.45,0.11683673469387756,0.6495327102803738,0.15553180117584178,0.6428571428571429,0.1111111111111111,0.8888888888888888,-0.9900495037128095,0.981177118456265,-1.0439655927422493,-1.7868609675630667,0.9940178924830986,-1.0140993866100703
